year,mt,dt,day,city_code,city_do_nm,city_gn_gu_nm,dscamt,dscamt_rate,dis_co,dis_co_rate
2021,02,01,2,W01,서울특별시,종로구,3687750,3.49,2399,3.35
2021,02,02,3,W01,서울특별시,종로구,3563700,3.37,2516,3.52
2021,02,03,4,W01,서울특별시,종로구,3530900,3.34,2477,3.46
2021,02,04,5,W01,서울특별시,종로구,3282600,3.1,2307,3.23
2021,02,05,6,W01,서울특별시,종로구,3540550,3.35,2512,3.51
2021,02,06,7,W01,서울특별시,종로구,3846650,3.64,2547,3.56
2021,02,07,1,W01,서울특별시,종로구,4406600,4.17,2856,3.99
2021,02,08,2,W01,서울특별시,종로구,4108450,3.88,2708,3.79
2021,02,09,3,W01,서울특별시,종로구,3995100,3.78,2684,3.75
2021,02,10,4,W01,서울특별시,종로구,4584450,4.33,3073,4.3
2021,02,11,5,W01,서울특별시,종로구,5363300,5.07,3336,4.66
2021,02,12,6,W01,서울특별시,종로구,3492100,3.3,2253,3.15
2021,02,13,7,W01,서울특별시,종로구,3682050,3.48,2391,3.34
2021,02,14,1,W01,서울특별시,종로구,4255450,4.02,2770,3.87
2021,02,15,2,W01,서울특별시,종로구,4146300,3.92,2697,3.77
2021,02,16,3,W01,서울특별시,종로구,3379100,3.19,2282,3.19
2021,02,17,4,W01,서울특별시,종로구,3146250,2.97,2226,3.11
2021,02,18,5,W01,서울특별시,종로구,3478300,3.29,2392,3.34
2021,02,19,6,W01,서울특별시,종로구,3492400,3.3,2423,3.39
2021,02,20,7,W01,서울특별시,종로구,3662100,3.46,2461,3.44
2021,02,21,1,W01,서울특별시,종로구,4479200,4.23,3000,4.19
2021,02,22,2,W01,서울특별시,종로구,4011650,3.79,2711,3.79
2021,02,23,3,W01,서울특별시,종로구,3389410,3.2,2382,3.33
2021,02,24,4,W01,서울특별시,종로구,3410250,3.22,2441,3.41
2021,02,25,5,W01,서울특별시,종로구,3367000,3.18,2389,3.34
2021,02,26,6,W01,서울특별시,종로구,3471700,3.28,2566,3.59
2021,02,27,7,W01,서울특별시,종로구,3154850,2.98,2216,3.1
2021,02,28,1,W01,서울특별시,종로구,3840900,3.63,2517,3.52
2021,02,01,2,W02,서울특별시,중구,5655900,3.26,4158,3.24
2021,02,02,3,W02,서울특별시,중구,5126750,2.96,4042,3.15
2021,02,03,4,W02,서울특별시,중구,5658300,3.26,4456,3.47
2021,02,04,5,W02,서울특별시,중구,5361350,3.09,4196,3.27
2021,02,05,6,W02,서울특별시,중구,5531450,3.19,4302,3.35
2021,02,06,7,W02,서울특별시,중구,6079900,3.5,4538,3.53
2021,02,07,1,W02,서울특별시,중구,8019800,4.62,5695,4.43
2021,02,08,2,W02,서울특별시,중구,6596950,3.8,4880,3.8
2021,02,09,3,W02,서울특별시,중구,5962650,3.44,4461,3.47
2021,02,10,4,W02,서울특별시,중구,7949050,4.58,5667,4.41
2021,02,11,5,W02,서울특별시,중구,8972250,5.17,6158,4.79
2021,02,12,6,W02,서울특별시,중구,6383200,3.68,4294,3.34
2021,02,13,7,W02,서울특별시,중구,6404950,3.69,4327,3.37
2021,02,14,1,W02,서울특별시,중구,7940450,4.58,5452,4.24
2021,02,15,2,W02,서울특별시,중구,6636550,3.83,4722,3.67
2021,02,16,3,W02,서울특별시,중구,4633650,2.67,3503,2.73
2021,02,17,4,W02,서울특별시,중구,5241800,3.02,4055,3.16
2021,02,18,5,W02,서울특별시,중구,5677200,3.27,4314,3.36
2021,02,19,6,W02,서울특별시,중구,5669700,3.27,4234,3.3
2021,02,20,7,W02,서울특별시,중구,6104150,3.52,4558,3.55
2021,02,21,1,W02,서울특별시,중구,8255150,4.76,5808,4.52
2021,02,22,2,W02,서울특별시,중구,6524700,3.76,4861,3.78
2021,02,23,3,W02,서울특별시,중구,5088100,2.93,3948,3.07
2021,02,24,4,W02,서울특별시,중구,5694850,3.28,4503,3.5
2021,02,25,5,W02,서울특별시,중구,5677050,3.27,4544,3.54
2021,02,26,6,W02,서울특별시,중구,5284500,3.05,4250,3.31
2021,02,27,7,W02,서울특별시,중구,4875750,2.81,3768,2.93
2021,02,28,1,W02,서울특별시,중구,6482350,3.74,4800,3.74
2021,02,01,2,W03,서울특별시,용산구,551600,3.59,416,3.58
2021,02,02,3,W03,서울특별시,용산구,495600,3.22,393,3.38
2021,02,03,4,W03,서울특별시,용산구,494200,3.21,410,3.53
2021,02,04,5,W03,서울특별시,용산구,505550,3.29,382,3.29
2021,02,05,6,W03,서울특별시,용산구,506700,3.3,420,3.62
2021,02,06,7,W03,서울특별시,용산구,585750,3.81,422,3.63
2021,02,07,1,W03,서울특별시,용산구,618550,4.02,478,4.12
2021,02,08,2,W03,서울특별시,용산구,560750,3.65,427,3.68
2021,02,09,3,W03,서울특별시,용산구,570550,3.71,448,3.86
2021,02,10,4,W03,서울특별시,용산구,619500,4.03,479,4.12
2021,02,11,5,W03,서울특별시,용산구,678600,4.41,457,3.93
2021,02,12,6,W03,서울특별시,용산구,597250,3.88,378,3.25
2021,02,13,7,W03,서울특별시,용산구,569550,3.7,397,3.42
2021,02,14,1,W03,서울특별시,용산구,605050,3.94,474,4.08
2021,02,15,2,W03,서울특별시,용산구,534700,3.48,372,3.2
2021,02,16,3,W03,서울특별시,용산구,504850,3.28,355,3.06
