year,mt,dt,day,city_code,city_do_nm,city_gn_gu_nm,dscamt,dscamt_rate,dis_co,dis_co_rate
2021,07,01,5,W01,서울특별시,종로구,4399150,2.88,3313,2.96
2021,07,02,6,W01,서울특별시,종로구,4662650,3.05,3431,3.07
2021,07,03,7,W01,서울특별시,종로구,4008950,2.62,2802,2.51
2021,07,04,1,W01,서울특별시,종로구,5533100,3.62,3726,3.33
2021,07,05,2,W01,서울특별시,종로구,5227200,3.42,3692,3.3
2021,07,06,3,W01,서울특별시,종로구,4634700,3.03,3488,3.12
2021,07,07,4,W01,서울특별시,종로구,4144350,2.71,3189,2.85
2021,07,08,5,W01,서울특별시,종로구,4574800,2.99,3464,3.1
2021,07,09,6,W01,서울특별시,종로구,4574250,2.99,3496,3.13
2021,07,10,7,W01,서울특별시,종로구,5112800,3.34,3528,3.16
2021,07,11,1,W01,서울특별시,종로구,5909600,3.87,3971,3.55
2021,07,12,2,W01,서울특별시,종로구,5687100,3.72,4032,3.61
2021,07,13,3,W01,서울특별시,종로구,4984440,3.26,3762,3.36
2021,07,14,4,W01,서울특별시,종로구,4807300,3.14,3621,3.24
2021,07,15,5,W01,서울특별시,종로구,4569900,2.99,3609,3.23
2021,07,16,6,W01,서울특별시,종로구,4693800,3.07,3556,3.18
2021,07,17,7,W01,서울특별시,종로구,5181100,3.39,3678,3.29
2021,07,18,1,W01,서울특별시,종로구,5703200,3.73,3953,3.54
2021,07,19,2,W01,서울특별시,종로구,5272200,3.45,3793,3.39
2021,07,20,3,W01,서울특별시,종로구,5057950,3.31,3896,3.48
2021,07,21,4,W01,서울특별시,종로구,4765000,3.12,3584,3.21
2021,07,22,5,W01,서울특별시,종로구,4955190,3.24,3673,3.29
2021,07,23,6,W01,서울특별시,종로구,4782900,3.13,3558,3.18
2021,07,24,7,W01,서울특별시,종로구,5281050,3.45,3666,3.28
2021,07,25,1,W01,서울특별시,종로구,5451050,3.57,3833,3.43
2021,07,26,2,W01,서울특별시,종로구,5324700,3.48,3779,3.38
2021,07,27,3,W01,서울특별시,종로구,4863600,3.18,3713,3.32
2021,07,28,4,W01,서울특별시,종로구,4552100,2.98,3436,3.07
2021,07,29,5,W01,서울특별시,종로구,4508250,2.95,3487,3.12
2021,07,30,6,W01,서울특별시,종로구,4803400,3.14,3543,3.17
2021,07,31,7,W01,서울특별시,종로구,4872650,3.19,3529,3.16
2021,07,01,5,W02,서울특별시,중구,7021300,2.87,5911,3.0
2021,07,02,6,W02,서울특별시,중구,6691300,2.73,5730,2.9
2021,07,03,7,W02,서울특별시,중구,6559350,2.68,4977,2.52
2021,07,04,1,W02,서울특별시,중구,10159400,4.15,7312,3.71
2021,07,05,2,W02,서울특별시,중구,8272700,3.38,6552,3.32
2021,07,06,3,W02,서울특별시,중구,6969050,2.85,5882,2.98
2021,07,07,4,W02,서울특별시,중구,6734550,2.75,5844,2.96
2021,07,08,5,W02,서울특별시,중구,7134500,2.91,6261,3.17
2021,07,09,6,W02,서울특별시,중구,7136350,2.92,6013,3.05
2021,07,10,7,W02,서울특별시,중구,8363700,3.42,6384,3.24
2021,07,11,1,W02,서울특별시,중구,9902500,4.05,7340,3.72
2021,07,12,2,W02,서울특별시,중구,8556250,3.5,6877,3.49
2021,07,13,3,W02,서울특별시,중구,7414150,3.03,6260,3.17
2021,07,14,4,W02,서울특별시,중구,7785150,3.18,6530,3.31
2021,07,15,5,W02,서울특별시,중구,7747700,3.17,6562,3.33
2021,07,16,6,W02,서울특별시,중구,7376350,3.01,6107,3.1
2021,07,17,7,W02,서울특별시,중구,8583050,3.51,6562,3.33
2021,07,18,1,W02,서울특별시,중구,9952150,4.07,7414,3.76
2021,07,19,2,W02,서울특별시,중구,8269850,3.38,6597,3.34
2021,07,20,3,W02,서울특별시,중구,7554000,3.09,6261,3.17
2021,07,21,4,W02,서울특별시,중구,8022700,3.28,6624,3.36
2021,07,22,5,W02,서울특별시,중구,7929850,3.24,6655,3.37
2021,07,23,6,W02,서울특별시,중구,7575850,3.1,6161,3.12
2021,07,24,7,W02,서울특별시,중구,8667550,3.54,6527,3.31
2021,07,25,1,W02,서울특별시,중구,9423850,3.85,7146,3.62
2021,07,26,2,W02,서울특별시,중구,8209850,3.35,6592,3.34
2021,07,27,3,W02,서울특별시,중구,7271050,2.97,6133,3.11
2021,07,28,4,W02,서울특별시,중구,7275200,2.97,6034,3.06
2021,07,29,5,W02,서울특별시,중구,7278200,2.97,6095,3.09
2021,07,30,6,W02,서울특별시,중구,7062850,2.89,5829,2.95
2021,07,31,7,W02,서울특별시,중구,7870050,3.22,6124,3.1
2021,07,01,5,W03,서울특별시,용산구,825450,2.77,629,2.89
2021,07,02,6,W03,서울특별시,용산구,832800,2.79,574,2.64
2021,07,03,7,W03,서울특별시,용산구,899300,3.02,619,2.85
2021,07,04,1,W03,서울특별시,용산구,1125000,3.77,805,3.7
2021,07,05,2,W03,서울특별시,용산구,1024550,3.44,693,3.19
2021,07,06,3,W03,서울특별시,용산구,924350,3.1,687,3.16
2021,07,07,4,W03,서울특별시,용산구,870150,2.92,627,2.88
2021,07,08,5,W03,서울특별시,용산구,890700,2.99,685,3.15
2021,07,09,6,W03,서울특별시,용산구,926100,3.11,692,3.18
2021,07,10,7,W03,서울특별시,용산구,970350,3.25,697,3.2
2021,07,11,1,W03,서울특별시,용산구,1139900,3.82,815,3.75
2021,07,12,2,W03,서울특별시,용산구,977850,3.28,725,3.33
2021,07,13,3,W03,서울특별시,용산구,988150,3.31,727,3.34
2021,07,14,4,W03,서울특별시,용산구,920950,3.09,692,3.18
2021,07,15,5,W03,서울특별시,용산구,976000,3.27,747,3.43
2021,07,16,6,W03,서울특별시,용산구,880900,2.95,624,2.87
2021,07,17,7,W03,서울특별시,용산구,1063250,3.57,781,3.59
2021,07,18,1,W03,서울특별시,용산구,1064350,3.57,808,3.71
2021,07,19,2,W03,서울특별시,용산구,1053600,3.53,691,3.18
2021,07,20,3,W03,서울특별시,용산구,1004850,3.37,753,3.46
2021,07,21,4,W03,서울특별시,용산구,943050,3.16,700,3.22
2021,07,22,5,W03,서울특별시,용산구,916000,3.07,728,3.35
2021,07,23,6,W03,서울특별시,용산구,900850,3.02,675,3.1
2021,07,24,7,W03,서울특별시,용산구,1001400,3.36,720,3.31
2021,07,25,1,W03,서울특별시,용산구,953700,3.2,693,3.19
2021,07,26,2,W03,서울특별시,용산구,1044600,3.5,743,3.42
2021,07,27,3,W03,서울특별시,용산구,1067650,3.58,692,3.18
2021,07,28,4,W03,서울특별시,용산구,804150,2.7,658,3.03
2021,07,29,5,W03,서울특별시,용산구,1001650,3.36,735,3.38
2021,07,30,6,W03,서울특별시,용산구,902500,3.03,677,3.11
2021,07,31,7,W03,서울특별시,용산구,924550,3.1,659,3.03
2021,07,01,5,W04,서울특별시,성동구,18211750,2.89,14186,2.98
2021,07,02,6,W04,서울특별시,성동구,17150350,2.72,13604,2.86
2021,07,03,7,W04,서울특별시,성동구,15604650,2.47,11151,2.35
2021,07,04,1,W04,서울특별시,성동구,26673250,4.23,17818,3.75
2021,07,05,2,W04,서울특별시,성동구,20797150,3.3,15495,3.26
2021,07,06,3,W04,서울특별시,성동구,17727550,2.81,14221,2.99
2021,07,07,4,W04,서울특별시,성동구,17931200,2.84,14482,3.05
2021,07,08,5,W04,서울특별시,성동구,18868000,2.99,15107,3.18
2021,07,09,6,W04,서울특별시,성동구,18254150,2.89,14437,3.04
2021,07,10,7,W04,서울특별시,성동구,20897450,3.31,14890,3.13
2021,07,11,1,W04,서울특별시,성동구,27025550,4.28,18574,3.91
2021,07,12,2,W04,서울특별시,성동구,22132050,3.51,16271,3.42
2021,07,13,3,W04,서울특별시,성동구,20289250,3.21,15677,3.3
2021,07,14,4,W04,서울특별시,성동구,20206000,3.2,15838,3.33
2021,07,15,5,W04,서울특별시,성동구,20067350,3.18,15674,3.3
2021,07,16,6,W04,서울특별시,성동구,19223050,3.05,15000,3.16
2021,07,17,7,W04,서울특별시,성동구,20995050,3.33,15095,3.18
2021,07,18,1,W04,서울특별시,성동구,26413650,4.19,18345,3.86
2021,07,19,2,W04,서울특별시,성동구,21414450,3.39,15906,3.35
2021,07,20,3,W04,서울특별시,성동구,19631950,3.11,15417,3.24
2021,07,21,4,W04,서울특별시,성동구,20654850,3.27,16030,3.37
2021,07,22,5,W04,서울특별시,성동구,20342750,3.22,15828,3.33
2021,07,23,6,W04,서울특별시,성동구,18978450,3.01,14844,3.12
2021,07,24,7,W04,서울특별시,성동구,21435800,3.4,15331,3.23
2021,07,25,1,W04,서울특별시,성동구,25824450,4.09,17979,3.78
2021,07,26,2,W04,서울특별시,성동구,20750650,3.29,15455,3.25
2021,07,27,3,W04,서울특별시,성동구,18909600,3.0,14772,3.11
2021,07,28,4,W04,서울특별시,성동구,18886450,2.99,14678,3.09
2021,07,29,5,W04,서울특별시,성동구,18298950,2.9,14720,3.1
2021,07,30,6,W04,서울특별시,성동구,17896000,2.84,14152,2.98
2021,07,31,7,W04,서울특별시,성동구,19594750,3.1,14281,3.0
2021,07,01,5,W05,서울특별시,광진구,10869270,2.83,8306,2.95
2021,07,02,6,W05,서울특별시,광진구,10567760,2.75,8169,2.9
2021,07,03,7,W05,서울특별시,광진구,9762840,2.54,6903,2.45
2021,07,04,1,W05,서울특별시,광진구,15087310,3.92,9596,3.41
2021,07,05,2,W05,서울특별시,광진구,12911550,3.36,9299,3.3
2021,07,06,3,W05,서울특별시,광진구,11378230,2.96,8766,3.11
2021,07,07,4,W05,서울특별시,광진구,11026690,2.87,8553,3.04
2021,07,08,5,W05,서울특별시,광진구,11467420,2.98,8844,3.14
2021,07,09,6,W05,서울특별시,광진구,11265960,2.93,8570,3.05
2021,07,10,7,W05,서울특별시,광진구,13254330,3.45,9086,3.23
2021,07,11,1,W05,서울특별시,광진구,15148810,3.94,9876,3.51
2021,07,12,2,W05,서울특별시,광진구,13690260,3.56,9736,3.46
2021,07,13,3,W05,서울특별시,광진구,12798270,3.33,9664,3.43
2021,07,14,4,W05,서울특별시,광진구,12232770,3.18,9286,3.3
2021,07,15,5,W05,서울특별시,광진구,12070390,3.14,9155,3.25
2021,07,16,6,W05,서울특별시,광진구,11809430,3.07,8984,3.19
2021,07,17,7,W05,서울특별시,광진구,13027980,3.39,9180,3.26
2021,07,18,1,W05,서울특별시,광진구,15089000,3.92,10234,3.64
2021,07,19,2,W05,서울특별시,광진구,13476990,3.51,9694,3.44
2021,07,20,3,W05,서울특별시,광진구,12188730,3.17,9438,3.35
2021,07,21,4,W05,서울특별시,광진구,12405880,3.23,9488,3.37
2021,07,22,5,W05,서울특별시,광진구,12568090,3.27,9386,3.34
2021,07,23,6,W05,서울특별시,광진구,11783660,3.07,8949,3.18
2021,07,24,7,W05,서울특별시,광진구,13099800,3.41,9108,3.24
2021,07,25,1,W05,서울특별시,광진구,14241620,3.7,9607,3.41
2021,07,26,2,W05,서울특별시,광진구,13037580,3.39,9440,3.35
2021,07,27,3,W05,서울특별시,광진구,11954290,3.11,9257,3.29
2021,07,28,4,W05,서울특별시,광진구,11387880,2.96,8765,3.11
2021,07,29,5,W05,서울특별시,광진구,11543430,3.0,8805,3.13
2021,07,30,6,W05,서울특별시,광진구,11157030,2.9,8579,3.05
2021,07,31,7,W05,서울특별시,광진구,12153540,3.16,8703,3.09
2021,07,01,5,W06,서울특별시,동대문구,17064770,2.84,13268,2.98
2021,07,02,6,W06,서울특별시,동대문구,16566446,2.75,12962,2.91
2021,07,03,7,W06,서울특별시,동대문구,14928119,2.48,10731,2.41
2021,07,04,1,W06,서울특별시,동대문구,25004301,4.16,16252,3.65
2021,07,05,2,W06,서울특별시,동대문구,20103473,3.34,14495,3.25
2021,07,06,3,W06,서울특별시,동대문구,16810168,2.79,13283,2.98
2021,07,07,4,W06,서울특별시,동대문구,17300819,2.88,13722,3.08
2021,07,08,5,W06,서울특별시,동대문구,17975506,2.99,13951,3.13
2021,07,09,6,W06,서울특별시,동대문구,17309042,2.88,13632,3.06
2021,07,10,7,W06,서울특별시,동대문구,19928950,3.31,14113,3.17
2021,07,11,1,W06,서울특별시,동대문구,25666700,4.27,17188,3.86
2021,07,12,2,W06,서울특별시,동대문구,20584460,3.42,15148,3.4
2021,07,13,3,W06,서울특별시,동대문구,18898843,3.14,14434,3.24
2021,07,14,4,W06,서울특별시,동대문구,19249393,3.2,14848,3.33
2021,07,15,5,W06,서울특별시,동대문구,18531015,3.08,14136,3.17
2021,07,16,6,W06,서울특별시,동대문구,18278960,3.04,13964,3.13
2021,07,17,7,W06,서울특별시,동대문구,20515336,3.41,14473,3.25
2021,07,18,1,W06,서울특별시,동대문구,25555146,4.25,17180,3.86
2021,07,19,2,W06,서울특별시,동대문구,20285511,3.37,14928,3.35
2021,07,20,3,W06,서울특별시,동대문구,18445469,3.07,14298,3.21
2021,07,21,4,W06,서울특별시,동대문구,19852283,3.3,15051,3.38
2021,07,22,5,W06,서울특별시,동대문구,19438476,3.23,14866,3.34
2021,07,23,6,W06,서울특별시,동대문구,18413685,3.06,14011,3.15
2021,07,24,7,W06,서울특별시,동대문구,20502340,3.41,14394,3.23
2021,07,25,1,W06,서울특별시,동대문구,24956140,4.15,16790,3.77
2021,07,26,2,W06,서울특별시,동대문구,19631368,3.26,14453,3.24
2021,07,27,3,W06,서울특별시,동대문구,17861600,2.97,13735,3.08
2021,07,28,4,W06,서울특별시,동대문구,18399791,3.06,14388,3.23
2021,07,29,5,W06,서울특별시,동대문구,17746420,2.95,13809,3.1
2021,07,30,6,W06,서울특별시,동대문구,16860127,2.8,13372,3.0
2021,07,31,7,W06,서울특별시,동대문구,19090668,3.17,13580,3.05
2021,07,01,5,W07,서울특별시,중랑구,19585750,2.77,15239,2.91
2021,07,02,6,W07,서울특별시,중랑구,20118700,2.84,15517,2.96
2021,07,03,7,W07,서울특별시,중랑구,18445650,2.61,13153,2.51
2021,07,04,1,W07,서울특별시,중랑구,29270850,4.13,19195,3.66
2021,07,05,2,W07,서울특별시,중랑구,23663650,3.34,17364,3.31
2021,07,06,3,W07,서울특별시,중랑구,20413600,2.88,15811,3.02
2021,07,07,4,W07,서울특별시,중랑구,19973750,2.82,16010,3.05
2021,07,08,5,W07,서울특별시,중랑구,20475950,2.89,15923,3.04
2021,07,09,6,W07,서울특별시,중랑구,20577850,2.91,15955,3.04
2021,07,10,7,W07,서울특별시,중랑구,24073700,3.4,17056,3.25
2021,07,11,1,W07,서울특별시,중랑구,29065700,4.11,19678,3.75
2021,07,12,2,W07,서울특별시,중랑구,24634300,3.48,18048,3.44
2021,07,13,3,W07,서울특별시,중랑구,22324650,3.15,17023,3.25
2021,07,14,4,W07,서울특별시,중랑구,22274400,3.15,17244,3.29
2021,07,15,5,W07,서울특별시,중랑구,21028400,2.97,16202,3.09
2021,07,16,6,W07,서울특별시,중랑구,21902700,3.09,16845,3.21
2021,07,17,7,W07,서울특별시,중랑구,24229450,3.42,17207,3.28
2021,07,18,1,W07,서울특별시,중랑구,29374700,4.15,19812,3.78
2021,07,19,2,W07,서울특별시,중랑구,24472810,3.46,18166,3.46
2021,07,20,3,W07,서울특별시,중랑구,22219500,3.14,16990,3.24
2021,07,21,4,W07,서울특별시,중랑구,22277750,3.15,17013,3.24
2021,07,22,5,W07,서울특별시,중랑구,22741850,3.21,17139,3.27
2021,07,23,6,W07,서울특별시,중랑구,21672650,3.06,16433,3.13
2021,07,24,7,W07,서울특별시,중랑구,24442000,3.45,17216,3.28
2021,07,25,1,W07,서울특별시,중랑구,28649750,4.05,19458,3.71
2021,07,26,2,W07,서울특별시,중랑구,23331400,3.3,17272,3.29
2021,07,27,3,W07,서울특별시,중랑구,21182500,2.99,16352,3.12
2021,07,28,4,W07,서울특별시,중랑구,21393750,3.02,16655,3.18
2021,07,29,5,W07,서울특별시,중랑구,20987000,2.96,16231,3.1
2021,07,30,6,W07,서울특별시,중랑구,20428700,2.89,15769,3.01
2021,07,31,7,W07,서울특별시,중랑구,22727250,3.21,16309,3.11
2021,07,01,5,W08,서울특별시,성북구,14656490,2.88,11343,3.01
2021,07,02,6,W08,서울특별시,성북구,14034220,2.76,10774,2.86
2021,07,03,7,W08,서울특별시,성북구,13153090,2.58,9233,2.45
2021,07,04,1,W08,서울특별시,성북구,20881240,4.1,13752,3.65
2021,07,05,2,W08,서울특별시,성북구,17207250,3.38,12401,3.29
2021,07,06,3,W08,서울특별시,성북구,14598690,2.87,11060,2.93
2021,07,07,4,W08,서울특별시,성북구,14733860,2.89,11612,3.08
2021,07,08,5,W08,서울특별시,성북구,14880440,2.92,11530,3.06
2021,07,09,6,W08,서울특별시,성북구,14372190,2.82,11153,2.96
2021,07,10,7,W08,서울특별시,성북구,16909490,3.32,12009,3.18
2021,07,11,1,W08,서울특별시,성북구,21376730,4.2,14122,3.74
2021,07,12,2,W08,서울특별시,성북구,18170940,3.57,13177,3.49
2021,07,13,3,W08,서울특별시,성북구,15990110,3.14,12117,3.21
2021,07,14,4,W08,서울특별시,성북구,16584490,3.26,12779,3.39
2021,07,15,5,W08,서울특별시,성북구,15800820,3.1,12264,3.25
2021,07,16,6,W08,서울특별시,성북구,15209120,2.99,11678,3.1
2021,07,17,7,W08,서울특별시,성북구,17221860,3.38,12150,3.22
2021,07,18,1,W08,서울특별시,성북구,21645950,4.25,14711,3.9
2021,07,19,2,W08,서울특별시,성북구,16953320,3.33,12711,3.37
2021,07,20,3,W08,서울특별시,성북구,15803390,3.1,12213,3.24
2021,07,21,4,W08,서울특별시,성북구,16697630,3.28,12740,3.38
2021,07,22,5,W08,서울특별시,성북구,15871560,3.12,12363,3.28
2021,07,23,6,W08,서울특별시,성북구,15527840,3.05,11816,3.13
2021,07,24,7,W08,서울특별시,성북구,17199080,3.38,12279,3.26
2021,07,25,1,W08,서울특별시,성북구,20651040,4.05,14112,3.74
2021,07,26,2,W08,서울특별시,성북구,16661840,3.27,12350,3.27
2021,07,27,3,W08,서울특별시,성북구,15479920,3.04,11919,3.16
2021,07,28,4,W08,서울특별시,성북구,16058100,3.15,12491,3.31
2021,07,29,5,W08,서울특별시,성북구,14593590,2.87,11678,3.1
2021,07,30,6,W08,서울특별시,성북구,14089950,2.77,11025,2.92
2021,07,31,7,W08,서울특별시,성북구,16334490,3.21,11574,3.07
2021,07,01,5,W09,서울특별시,강북구,7856160,2.78,5971,2.88
2021,07,02,6,W09,서울특별시,강북구,8016250,2.83,6154,2.97
2021,07,03,7,W09,서울특별시,강북구,7410550,2.62,5173,2.5
2021,07,04,1,W09,서울특별시,강북구,12186600,4.31,7625,3.68
2021,07,05,2,W09,서울특별시,강북구,9838140,3.48,7102,3.43
2021,07,06,3,W09,서울특별시,강북구,8645600,3.05,6736,3.25
2021,07,07,4,W09,서울특별시,강북구,8982710,3.17,7010,3.38
2021,07,08,5,W09,서울특별시,강북구,8463390,2.99,6601,3.18
2021,07,09,6,W09,서울특별시,강북구,8451650,2.99,6550,3.16
2021,07,10,7,W09,서울특별시,강북구,10302000,3.64,7024,3.39
2021,07,11,1,W09,서울특별시,강북구,12486200,4.41,8168,3.94
2021,07,12,2,W09,서울특별시,강북구,10328560,3.65,7393,3.57
2021,07,13,3,W09,서울특별시,강북구,9231960,3.26,7079,3.41
2021,07,14,4,W09,서울특별시,강북구,9315850,3.29,7169,3.46
2021,07,15,5,W09,서울특별시,강북구,8698150,3.07,6633,3.2
2021,07,16,6,W09,서울특별시,강북구,8389390,2.96,6516,3.14
2021,07,17,7,W09,서울특별시,강북구,9612550,3.4,6615,3.19
2021,07,18,1,W09,서울특별시,강북구,11702640,4.13,7938,3.83
2021,07,19,2,W09,서울특별시,강북구,9472890,3.35,6918,3.34
2021,07,20,3,W09,서울특별시,강북구,9449430,3.34,7099,3.42
2021,07,21,4,W09,서울특별시,강북구,9173950,3.24,7055,3.4
2021,07,22,5,W09,서울특별시,강북구,8477970,3.0,6478,3.13
2021,07,23,6,W09,서울특별시,강북구,7738650,2.73,5829,2.81
2021,07,24,7,W09,서울특별시,강북구,8881540,3.14,6042,2.91
2021,07,25,1,W09,서울특별시,강북구,10120430,3.58,6888,3.32
2021,07,26,2,W09,서울특별시,강북구,8364000,2.95,6073,2.93
2021,07,27,3,W09,서울특별시,강북구,8556100,3.02,6402,3.09
2021,07,28,4,W09,서울특별시,강북구,8398750,2.97,6605,3.19
2021,07,29,5,W09,서울특별시,강북구,7991050,2.82,6282,3.03
2021,07,30,6,W09,서울특별시,강북구,7580340,2.68,5920,2.86
2021,07,31,7,W09,서울특별시,강북구,8939490,3.16,6246,3.01
2021,07,01,5,W0A,서울특별시,도봉구,39005550,3.09,22631,2.96
2021,07,02,6,W0A,서울특별시,도봉구,40753150,3.23,22582,2.95
2021,07,03,7,W0A,서울특별시,도봉구,33719100,2.67,19668,2.57
2021,07,04,1,W0A,서울특별시,도봉구,36967050,2.93,25956,3.39
2021,07,05,2,W0A,서울특별시,도봉구,53562100,4.24,26072,3.41
2021,07,06,3,W0A,서울특별시,도봉구,44422200,3.52,23405,3.06
2021,07,07,4,W0A,서울특별시,도봉구,35934200,2.84,23294,3.04
2021,07,08,5,W0A,서울특별시,도봉구,40596450,3.21,23803,3.11
2021,07,09,6,W0A,서울특별시,도봉구,39257550,3.11,23392,3.06
2021,07,10,7,W0A,서울특별시,도봉구,42098800,3.33,24909,3.26
2021,07,11,1,W0A,서울특별시,도봉구,38628850,3.06,27883,3.64
2021,07,12,2,W0A,서울특별시,도봉구,53609650,4.24,26404,3.45
2021,07,13,3,W0A,서울특별시,도봉구,45876050,3.63,25259,3.3
2021,07,14,4,W0A,서울특별시,도봉구,37868200,3.0,25201,3.29
2021,07,15,5,W0A,서울특별시,도봉구,37433300,2.96,24994,3.27
2021,07,16,6,W0A,서울특별시,도봉구,41353200,3.27,24065,3.14
2021,07,17,7,W0A,서울특별시,도봉구,32229000,2.55,25043,3.27
2021,07,18,1,W0A,서울특별시,도봉구,37162050,2.94,27447,3.59
2021,07,19,2,W0A,서울특별시,도봉구,56476600,4.47,26409,3.45
2021,07,20,3,W0A,서울특별시,도봉구,43985150,3.48,24945,3.26
2021,07,21,4,W0A,서울특별시,도봉구,38563960,3.05,25198,3.29
2021,07,22,5,W0A,서울특별시,도봉구,38578550,3.05,25119,3.28
2021,07,23,6,W0A,서울특별시,도봉구,37632700,2.98,24103,3.15
2021,07,24,7,W0A,서울특별시,도봉구,41015700,3.25,25264,3.3
2021,07,25,1,W0A,서울특별시,도봉구,36891510,2.92,27284,3.57
2021,07,26,2,W0A,서울특별시,도봉구,51407350,4.07,25608,3.35
2021,07,27,3,W0A,서울특별시,도봉구,43179650,3.42,24424,3.19
2021,07,28,4,W0A,서울특별시,도봉구,34245350,2.71,23517,3.07
2021,07,29,5,W0A,서울특별시,도봉구,35197500,2.79,23668,3.09
2021,07,30,6,W0A,서울특별시,도봉구,37935450,3.0,23421,3.06
2021,07,31,7,W0A,서울특별시,도봉구,37655610,2.98,24230,3.17
2021,07,01,5,W0B,서울특별시,노원구,54287350,2.82,45673,2.97
2021,07,02,6,W0B,서울특별시,노원구,53183450,2.77,45046,2.93
2021,07,03,7,W0B,서울특별시,노원구,52368050,2.72,39546,2.57
2021,07,04,1,W0B,서울특별시,노원구,77287650,4.02,53182,3.46
2021,07,05,2,W0B,서울특별시,노원구,64647700,3.36,50801,3.31
2021,07,06,3,W0B,서울특별시,노원구,56617900,2.94,47478,3.09
2021,07,07,4,W0B,서울특별시,노원구,55618850,2.89,47288,3.08
