year,mt,dt,day,city_code,city_do_nm,city_gn_gu_nm,dscamt,dscamt_rate,dis_co,dis_co_rate
2021,05,01,7,W01,서울특별시,종로구,3223150,2.59,2422,2.71
2021,05,02,1,W01,서울특별시,종로구,4346450,3.49,3027,3.39
2021,05,03,2,W01,서울특별시,종로구,4069250,3.27,2973,3.33
2021,05,04,3,W01,서울특별시,종로구,3095550,2.49,2304,2.58
2021,05,05,4,W01,서울특별시,종로구,4360900,3.5,3152,3.53
2021,05,06,5,W01,서울특별시,종로구,3668850,2.95,2777,3.11
2021,05,07,6,W01,서울특별시,종로구,3439000,2.76,2540,2.84
2021,05,08,7,W01,서울특별시,종로구,3880750,3.12,2754,3.08
2021,05,09,1,W01,서울특별시,종로구,4386900,3.53,3095,3.46
2021,05,10,2,W01,서울특별시,종로구,4032050,3.24,2887,3.23
2021,05,11,3,W01,서울특별시,종로구,4142250,3.33,3021,3.38
2021,05,12,4,W01,서울특별시,종로구,3601050,2.89,2818,3.15
2021,05,13,5,W01,서울특별시,종로구,3927450,3.16,2890,3.23
2021,05,14,6,W01,서울특별시,종로구,3939650,3.17,2955,3.31
2021,05,15,7,W01,서울특별시,종로구,3332300,2.68,2407,2.69
2021,05,16,1,W01,서울특별시,종로구,4135050,3.32,2719,3.04
2021,05,17,2,W01,서울특별시,종로구,5017500,4.03,3424,3.83
2021,05,18,3,W01,서울특별시,종로구,3892300,3.13,2937,3.29
2021,05,19,4,W01,서울특별시,종로구,4448000,3.57,3129,3.5
2021,05,20,5,W01,서울특별시,종로구,3698450,2.97,2743,3.07
2021,05,21,6,W01,서울특별시,종로구,3754900,3.02,2803,3.14
2021,05,22,7,W01,서울특별시,종로구,4148600,3.33,2923,3.27
2021,05,23,1,W01,서울특별시,종로구,4720450,3.79,3221,3.6
2021,05,24,2,W01,서울특별시,종로구,4565700,3.67,3167,3.54
2021,05,25,3,W01,서울특별시,종로구,3869200,3.11,2859,3.2
2021,05,26,4,W01,서울특별시,종로구,3955200,3.18,2875,3.22
2021,05,27,5,W01,서울특별시,종로구,3880400,3.12,2711,3.03
2021,05,28,6,W01,서울특별시,종로구,3814200,3.07,2775,3.11
2021,05,29,7,W01,서울특별시,종로구,3887250,3.12,2747,3.07
2021,05,30,1,W01,서울특별시,종로구,4582200,3.68,3163,3.54
2021,05,31,2,W01,서울특별시,종로구,4606850,3.7,3149,3.52
2021,05,01,7,W02,서울특별시,중구,5775050,2.87,4478,2.83
2021,05,02,1,W02,서울특별시,중구,7560400,3.76,5805,3.67
2021,05,03,2,W02,서울특별시,중구,6486700,3.23,5192,3.28
2021,05,04,3,W02,서울특별시,중구,4333250,2.16,3662,2.31
2021,05,05,4,W02,서울특별시,중구,7026850,3.5,5520,3.49
2021,05,06,5,W02,서울특별시,중구,6146550,3.06,5106,3.23
2021,05,07,6,W02,서울특별시,중구,5081900,2.53,4177,2.64
2021,05,08,7,W02,서울특별시,중구,6337600,3.15,4739,3.0
2021,05,09,1,W02,서울특별시,중구,8167650,4.06,5967,3.77
2021,05,10,2,W02,서울특별시,중구,6424600,3.2,5135,3.25
2021,05,11,3,W02,서울특별시,중구,5930800,2.95,4830,3.05
2021,05,12,4,W02,서울특별시,중구,6045900,3.01,5082,3.21
2021,05,13,5,W02,서울특별시,중구,6054800,3.01,5077,3.21
2021,05,14,6,W02,서울특별시,중구,5847600,2.91,4901,3.1
2021,05,15,7,W02,서울특별시,중구,6070500,3.02,4601,2.91
2021,05,16,1,W02,서울특별시,중구,7448350,3.71,5048,3.19
2021,05,17,2,W02,서울특별시,중구,8266150,4.11,6076,3.84
2021,05,18,3,W02,서울특별시,중구,6354200,3.16,4921,3.11
2021,05,19,4,W02,서울특별시,중구,7286300,3.62,5645,3.57
2021,05,20,5,W02,서울특별시,중구,6040850,3.01,4941,3.12
2021,05,21,6,W02,서울특별시,중구,5745700,2.86,4697,2.97
2021,05,22,7,W02,서울특별시,중구,6737100,3.35,5249,3.32
2021,05,23,1,W02,서울특별시,중구,8351450,4.15,6266,3.96
2021,05,24,2,W02,서울특별시,중구,6901700,3.43,5488,3.47
2021,05,25,3,W02,서울특별시,중구,5568400,2.77,4545,2.87
2021,05,26,4,W02,서울특별시,중구,6137700,3.05,5182,3.28
2021,05,27,5,W02,서울특별시,중구,5712050,2.84,4805,3.04
2021,05,28,6,W02,서울특별시,중구,5374450,2.67,4537,2.87
2021,05,29,7,W02,서울특별시,중구,6371600,3.17,4968,3.14
2021,05,30,1,W02,서울특별시,중구,8067300,4.01,5928,3.75
2021,05,31,2,W02,서울특별시,중구,7366300,3.66,5638,3.56
2021,05,01,7,W03,서울특별시,용산구,593350,2.44,491,2.77
2021,05,02,1,W03,서울특별시,용산구,741100,3.05,573,3.23
2021,05,03,2,W03,서울특별시,용산구,682550,2.81,537,3.03
2021,05,04,3,W03,서울특별시,용산구,562100,2.32,445,2.51
2021,05,05,4,W03,서울특별시,용산구,819800,3.38,649,3.66
2021,05,06,5,W03,서울특별시,용산구,748700,3.08,525,2.96
2021,05,07,6,W03,서울특별시,용산구,658400,2.71,460,2.59
2021,05,08,7,W03,서울특별시,용산구,814000,3.35,591,3.33
2021,05,09,1,W03,서울특별시,용산구,736100,3.03,574,3.24
2021,05,10,2,W03,서울특별시,용산구,744000,3.07,516,2.91
2021,05,11,3,W03,서울특별시,용산구,717800,2.96,576,3.25
2021,05,12,4,W03,서울특별시,용산구,666050,2.74,502,2.83
2021,05,13,5,W03,서울특별시,용산구,771050,3.18,537,3.03
2021,05,14,6,W03,서울특별시,용산구,782900,3.23,574,3.24
2021,05,15,7,W03,서울특별시,용산구,692100,2.85,518,2.92
2021,05,16,1,W03,서울특별시,용산구,845250,3.48,591,3.33
2021,05,17,2,W03,서울특별시,용산구,976950,4.03,647,3.65
2021,05,18,3,W03,서울특별시,용산구,882250,3.64,557,3.14
2021,05,19,4,W03,서울특별시,용산구,902250,3.72,711,4.01
2021,05,20,5,W03,서울특별시,용산구,758800,3.13,521,2.94
2021,05,21,6,W03,서울특별시,용산구,798550,3.29,537,3.03
2021,05,22,7,W03,서울특별시,용산구,899250,3.71,637,3.59
2021,05,23,1,W03,서울특별시,용산구,928600,3.83,683,3.85
2021,05,24,2,W03,서울특별시,용산구,826350,3.4,578,3.26
2021,05,25,3,W03,서울특별시,용산구,762250,3.14,575,3.24
2021,05,26,4,W03,서울특별시,용산구,777750,3.2,571,3.22
2021,05,27,5,W03,서울특별시,용산구,717700,2.96,552,3.11
2021,05,28,6,W03,서울특별시,용산구,808550,3.33,578,3.26
2021,05,29,7,W03,서울특별시,용산구,851850,3.51,640,3.61
2021,05,30,1,W03,서울특별시,용산구,900300,3.71,664,3.74
2021,05,31,2,W03,서울특별시,용산구,904250,3.73,625,3.52
2021,05,01,7,W04,서울특별시,성동구,14358250,2.72,10268,2.7
2021,05,02,1,W04,서울특별시,성동구,21065850,3.99,14459,3.81
2021,05,03,2,W04,서울특별시,성동구,16537800,3.14,12060,3.18
2021,05,04,3,W04,서울특별시,성동구,11611350,2.2,8702,2.29
2021,05,05,4,W04,서울특별시,성동구,18436700,3.5,13231,3.49
2021,05,06,5,W04,서울특별시,성동구,16383150,3.11,12114,3.19
2021,05,07,6,W04,서울특별시,성동구,13850450,2.63,10315,2.72
2021,05,08,7,W04,서울특별시,성동구,15701500,2.98,11090,2.92
2021,05,09,1,W04,서울특별시,성동구,21807250,4.14,14684,3.87
2021,05,10,2,W04,서울특별시,성동구,16768800,3.18,12117,3.19
2021,05,11,3,W04,서울특별시,성동구,15666700,2.97,11888,3.13
2021,05,12,4,W04,서울특별시,성동구,16085150,3.05,12333,3.25
2021,05,13,5,W04,서울특별시,성동구,16108000,3.05,12337,3.25
2021,05,14,6,W04,서울특별시,성동구,15545350,2.95,11956,3.15
2021,05,15,7,W04,서울특별시,성동구,14631050,2.77,10323,2.72
2021,05,16,1,W04,서울특별시,성동구,19620350,3.72,12566,3.31
2021,05,17,2,W04,서울특별시,성동구,21440300,4.07,14382,3.79
2021,05,18,3,W04,서울특별시,성동구,16281950,3.09,12019,3.17
2021,05,19,4,W04,서울특별시,성동구,18198750,3.45,13117,3.46
2021,05,20,5,W04,서울특별시,성동구,16398150,3.11,11963,3.15
2021,05,21,6,W04,서울특별시,성동구,15434850,2.93,11559,3.04
2021,05,22,7,W04,서울특별시,성동구,17379050,3.3,12097,3.19
2021,05,23,1,W04,서울특별시,성동구,22340950,4.24,15487,4.08
2021,05,24,2,W04,서울특별시,성동구,18180200,3.45,12974,3.42
2021,05,25,3,W04,서울특별시,성동구,14724200,2.79,11185,2.95
2021,05,26,4,W04,서울특별시,성동구,16527700,3.13,12704,3.35
2021,05,27,5,W04,서울특별시,성동구,15313700,2.9,11530,3.04
2021,05,28,6,W04,서울특별시,성동구,15055650,2.85,11241,2.96
2021,05,29,7,W04,서울특별시,성동구,15807050,3.0,11210,2.95
2021,05,30,1,W04,서울특별시,성동구,21167400,4.01,14393,3.79
2021,05,31,2,W04,서울특별시,성동구,18916150,3.59,13347,3.52
2021,05,01,7,W05,서울특별시,광진구,8767000,2.73,6057,2.71
2021,05,02,1,W05,서울특별시,광진구,11558700,3.6,7724,3.45
2021,05,03,2,W05,서울특별시,광진구,10768150,3.35,7411,3.31
2021,05,04,3,W05,서울특별시,광진구,7635300,2.38,5649,2.53
2021,05,05,4,W05,서울특별시,광진구,11331200,3.52,7872,3.52
2021,05,06,5,W05,서울특별시,광진구,9883200,3.07,7149,3.2
2021,05,07,6,W05,서울특별시,광진구,8495350,2.64,6227,2.78
2021,05,08,7,W05,서울특별시,광진구,9767300,3.04,6692,2.99
2021,05,09,1,W05,서울특별시,광진구,11944500,3.72,7833,3.5
2021,05,10,2,W05,서울특별시,광진구,10408050,3.24,7204,3.22
2021,05,11,3,W05,서울특별시,광진구,10151750,3.16,7389,3.3
2021,05,12,4,W05,서울특별시,광진구,9977600,3.1,7348,3.28
2021,05,13,5,W05,서울특별시,광진구,10024750,3.12,7315,3.27
2021,05,14,6,W05,서울특별시,광진구,9813900,3.05,7169,3.2
2021,05,15,7,W05,서울특별시,광진구,9103750,2.83,6279,2.81
2021,05,16,1,W05,서울특별시,광진구,10867500,3.38,6640,2.97
2021,05,17,2,W05,서울특별시,광진구,13297400,4.14,8646,3.87
2021,05,18,3,W05,서울특별시,광진구,10185250,3.17,7309,3.27
2021,05,19,4,W05,서울특별시,광진구,11401500,3.55,7779,3.48
2021,05,20,5,W05,서울특별시,광진구,10062900,3.13,7124,3.18
2021,05,21,6,W05,서울특별시,광진구,9198800,2.86,6744,3.01
2021,05,22,7,W05,서울특별시,광진구,10838900,3.37,7314,3.27
2021,05,23,1,W05,서울특별시,광진구,12647710,3.93,8313,3.72
2021,05,24,2,W05,서울특별시,광진구,11347800,3.53,7825,3.5
2021,05,25,3,W05,서울특별시,광진구,9246950,2.88,6926,3.1
2021,05,26,4,W05,서울특별시,광진구,9733550,3.03,7235,3.23
2021,05,27,5,W05,서울특별시,광진구,9313000,2.9,6867,3.07
2021,05,28,6,W05,서울특별시,광진구,9252250,2.88,6661,2.98
2021,05,29,7,W05,서울특별시,광진구,10204400,3.17,6866,3.07
2021,05,30,1,W05,서울특별시,광진구,11914000,3.71,7760,3.47
2021,05,31,2,W05,서울특별시,광진구,12331540,3.84,8367,3.74
2021,05,01,7,W06,서울특별시,동대문구,13547436,2.68,9568,2.65
2021,05,02,1,W06,서울특별시,동대문구,19835360,3.93,13546,3.75
2021,05,03,2,W06,서울특별시,동대문구,15990097,3.17,11571,3.21
2021,05,04,3,W06,서울특별시,동대문구,11448937,2.27,8437,2.34
2021,05,05,4,W06,서울특별시,동대문구,17681858,3.5,12637,3.5
2021,05,06,5,W06,서울특별시,동대문구,15677738,3.11,11652,3.23
2021,05,07,6,W06,서울특별시,동대문구,13078814,2.59,10006,2.77
2021,05,08,7,W06,서울특별시,동대문구,15778591,3.13,10801,2.99
2021,05,09,1,W06,서울특별시,동대문구,20893586,4.14,13826,3.83
2021,05,10,2,W06,서울특별시,동대문구,16017450,3.17,11439,3.17
2021,05,11,3,W06,서울특별시,동대문구,15101232,2.99,11248,3.12
2021,05,12,4,W06,서울특별시,동대문구,14936915,2.96,11683,3.24
2021,05,13,5,W06,서울특별시,동대문구,15679424,3.11,11693,3.24
2021,05,14,6,W06,서울특별시,동대문구,15224827,3.02,11510,3.19
2021,05,15,7,W06,서울특별시,동대문구,14266766,2.83,9979,2.77
2021,05,16,1,W06,서울특별시,동대문구,18499133,3.67,11584,3.21
2021,05,17,2,W06,서울특별시,동대문구,20843849,4.13,13882,3.85
2021,05,18,3,W06,서울특별시,동대문구,15493559,3.07,11425,3.17
2021,05,19,4,W06,서울특별시,동대문구,17805660,3.53,12805,3.55
2021,05,20,5,W06,서울특별시,동대문구,15287334,3.03,11297,3.13
2021,05,21,6,W06,서울특별시,동대문구,14801289,2.93,11158,3.09
2021,05,22,7,W06,서울특별시,동대문구,16723675,3.31,11687,3.24
2021,05,23,1,W06,서울특별시,동대문구,21251716,4.21,14275,3.96
2021,05,24,2,W06,서울특별시,동대문구,17209139,3.41,12371,3.43
2021,05,25,3,W06,서울특별시,동대문구,14245906,2.82,10537,2.92
2021,05,26,4,W06,서울특별시,동대문구,15643030,3.1,12080,3.35
2021,05,27,5,W06,서울특별시,동대문구,14447641,2.86,10677,2.96
2021,05,28,6,W06,서울특별시,동대문구,13937457,2.76,10672,2.96
2021,05,29,7,W06,서울특별시,동대문구,15464500,3.06,10702,2.97
2021,05,30,1,W06,서울특별시,동대문구,20105350,3.98,13541,3.75
2021,05,31,2,W06,서울특별시,동대문구,17798610,3.53,12467,3.46
